,VIN,Address,Date,Lat,Long,t2,VIN1,Address1,Date1,Lat1,Long1,t21
127,BNYB115,"134 Broadview Ave, Toronto, ON M4M 2G2",2017-05-10 21:21:00,43.65982,-79.35043,2017-06-10 07:17:00,BNYB115,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 07:37:00,43.64955,-79.36169,2017-06-10 14:20:00
128,BNYB115,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 07:37:00,43.64955,-79.36169,2017-06-10 14:20:00,BNYB115,"107 Broadview Ave, Toronto, ON M4M 2E9",2017-06-10 15:01:00,43.65934,-79.34974,2017-06-10 15:16:00
129,BNYB115,"107 Broadview Ave, Toronto, ON M4M 2E9",2017-06-10 15:01:00,43.65934,-79.34974,2017-06-10 15:16:00,BNYB115,"648 Pape Ave, Toronto, ON M4K 3S3",2017-06-10 15:57:00,43.67695,-79.34407,2017-06-10 17:07:00
131,BNYB116,"142 Borden St, Toronto, ON M5S 2N3",2017-05-10 21:21:00,43.66046,-79.40658,2017-05-10 23:52:00,BNYB116,"52-54 Moutray St, Toronto, ON M6K 1W5",2017-06-10 00:27:00,43.65147,-79.4346,2017-06-10 00:52:00
132,BNYB116,"52-54 Moutray St, Toronto, ON M6K 1W5",2017-06-10 00:27:00,43.65147,-79.4346,2017-06-10 00:52:00,BNYB116,Targetpark-539 King St W (1 Spot),2017-06-10 01:12:00,43.644459999999995,-79.39813000000001,2017-06-10 02:23:00
133,BNYB116,Targetpark-539 King St W (1 Spot),2017-06-10 01:12:00,43.644459999999995,-79.39813000000001,2017-06-10 02:23:00,BNYB116,"1 Glen Rd, Toronto, ON M4X",2017-06-10 02:48:00,43.671479999999995,-79.37495,2017-06-10 07:37:00
134,BNYB116,"1 Glen Rd, Toronto, ON M4X",2017-06-10 02:48:00,43.671479999999995,-79.37495,2017-06-10 07:37:00,BNYB116,"28 Britain St, Toronto, ON M5A 1R6",2017-06-10 07:52:00,43.65384,-79.37083,2017-06-10 09:07:00
135,BNYB116,"28 Britain St, Toronto, ON M5A 1R6",2017-06-10 07:52:00,43.65384,-79.37083,2017-06-10 09:07:00,BNYB116,"94 Booth Ave, Toronto, ON M4M 2M2",2017-06-10 09:27:00,43.656729999999996,-79.34218,2017-06-10 09:37:00
136,BNYB116,"94 Booth Ave, Toronto, ON M4M 2M2",2017-06-10 09:27:00,43.656729999999996,-79.34218,2017-06-10 09:37:00,BNYB116,"810 Eastern Ave, Toronto, ON M4L 1A1",2017-06-10 10:03:00,43.66152,-79.32904,2017-06-10 10:13:00
137,BNYB116,"810 Eastern Ave, Toronto, ON M4L 1A1",2017-06-10 10:03:00,43.66152,-79.32904,2017-06-10 10:13:00,BNYB116,"4 Empire Ave, Toronto, ON M4M 2L4",2017-06-10 10:48:00,43.657540000000004,-79.34342,2017-06-10 12:29:00
138,BNYB116,"4 Empire Ave, Toronto, ON M4M 2L4",2017-06-10 10:48:00,43.657540000000004,-79.34342,2017-06-10 12:29:00,BNYB116,Starlight -155 Wellesley St E (rsvd spaces only),2017-06-10 13:00:00,43.66604,-79.37546999999999,2017-06-10 13:20:00
139,BNYB116,Starlight -155 Wellesley St E (rsvd spaces only),2017-06-10 13:00:00,43.66604,-79.37546999999999,2017-06-10 13:20:00,BNYB116,"17 Empire Ave, Toronto, ON M4M 2L3",2017-06-10 13:35:00,43.65791,-79.34351,2017-06-10 13:35:00
140,BNYB116,"17 Empire Ave, Toronto, ON M4M 2L3",2017-06-10 13:35:00,43.65791,-79.34351,2017-06-10 13:35:00,BNYB116,"11-13 Empire Ave, Toronto, ON M4M 2L3",2017-06-10 14:20:00,43.65777,-79.3435,2017-06-10 17:07:00
142,BNYB118,"35 Cambrai Ave, East York, ON M4C 2P7",2017-05-10 21:21:00,43.69616,-79.30733000000001,2017-05-10 22:28:00,BNYB118,"1873-1901 Danforth Ave, Toronto, ON M4C 1J4",2017-05-10 22:38:00,43.68477,-79.31683000000001,2017-06-10 08:02:00
143,BNYB118,"1873-1901 Danforth Ave, Toronto, ON M4C 1J4",2017-05-10 22:38:00,43.68477,-79.31683000000001,2017-06-10 08:02:00,BNYB118,"87 E Lynn Ave, Toronto, ON M4C 3X3",2017-06-10 08:12:00,43.68399,-79.31445,2017-06-10 08:12:00
144,BNYB118,"87 E Lynn Ave, Toronto, ON M4C 3X3",2017-06-10 08:12:00,43.68399,-79.31445,2017-06-10 08:12:00,BNYB118,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 08:52:00,43.64955,-79.36169,2017-06-10 15:06:00
145,BNYB118,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 08:52:00,43.64955,-79.36169,2017-06-10 15:06:00,BNYB118,"188 Roxton Rd, Toronto, ON M6J 2Y5",2017-06-10 16:02:00,43.653729999999996,-79.42119,2017-06-10 17:07:00
147,BNYB119,"14 Ardagh St, Toronto, ON M6S 1Y3",2017-05-10 21:21:00,43.657509999999995,-79.47926,2017-06-10 08:02:00,BNYB119,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 08:32:00,43.64955,-79.36169,2017-06-10 08:32:00
148,BNYB119,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 08:32:00,43.64955,-79.36169,2017-06-10 08:32:00,BNYB119,"64 C Merton St, Toronto, ON M4S 1A1",2017-06-10 08:57:00,43.6971,-79.39431,2017-06-10 16:07:00
149,BNYB119,"64 C Merton St, Toronto, ON M4S 1A1",2017-06-10 08:57:00,43.6971,-79.39431,2017-06-10 16:07:00,BNYB119,"12 Rack House Mews, Toronto, ON M5A 3C4",2017-06-10 16:37:00,43.65011,-79.35761,2017-06-10 16:47:00
151,BNYB122,"142 Delaware Ave, Toronto, ON M6H 2T3",2017-05-10 21:52:00,43.65932,-79.42733,2017-06-10 05:29:00,BNYB122,"2007 Danforth Ave, Toronto, ON M4C 1J7",2017-06-10 06:00:00,43.68526,-79.31448,2017-06-10 07:57:00
152,BNYB122,"2007 Danforth Ave, Toronto, ON M4C 1J7",2017-06-10 06:00:00,43.68526,-79.31448,2017-06-10 07:57:00,BNYB122,"84 Merrill Ave E, Toronto, ON M4C 1C7",2017-06-10 08:07:00,43.682759999999995,-79.31387,2017-06-10 08:57:00
153,BNYB122,"84 Merrill Ave E, Toronto, ON M4C 1C7",2017-06-10 08:07:00,43.682759999999995,-79.31387,2017-06-10 08:57:00,BNYB122,"88 Colgate Ave, Toronto, ON M4M 2R3",2017-06-10 09:48:00,43.6622,-79.34106,2017-06-10 09:53:00
154,BNYB122,"88 Colgate Ave, Toronto, ON M4M 2R3",2017-06-10 09:48:00,43.6622,-79.34106,2017-06-10 09:53:00,BNYB122,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 10:18:00,43.65218,-79.37617,2017-06-10 11:14:00
155,BNYB122,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 10:18:00,43.65218,-79.37617,2017-06-10 11:14:00,BNYB122,Unit Park-73 The Esplanade(surface lot),2017-06-10 11:24:00,43.64703,-79.3733,2017-06-10 16:57:00
157,BNYB152,"13 Peel Ave, Toronto, ON M6J 1M3",2017-06-10 01:02:00,43.643840000000004,-79.42853000000001,2017-06-10 05:35:00,BNYB152,Green P-35 Bellevue Ave(no double parking),2017-06-10 06:20:00,43.65418,-79.40318,2017-06-10 08:47:00
158,BNYB152,Green P-35 Bellevue Ave(no double parking),2017-06-10 06:20:00,43.65418,-79.40318,2017-06-10 08:47:00,BNYB152,"122-124 Glencrest Blvd, East York, ON M4B 1L8",2017-06-10 09:32:00,43.70815,-79.29616999999999,2017-06-10 15:41:00
159,BNYB152,"122-124 Glencrest Blvd, East York, ON M4B 1L8",2017-06-10 09:32:00,43.70815,-79.29616999999999,2017-06-10 15:41:00,BNYB152,"159 Beatrice St, Toronto, ON M6J 2T2",2017-06-10 16:27:00,43.65483,-79.41627,2017-06-10 16:37:00
160,BNYB152,"159 Beatrice St, Toronto, ON M6J 2T2",2017-06-10 16:27:00,43.65483,-79.41627,2017-06-10 16:37:00,BNYB152,"604 Brock Ave, Toronto, ON M6H 3N3",2017-06-10 16:52:00,43.65845,-79.43893,2017-06-10 17:07:00
162,BNYB154,"1598 Queen St E, Toronto, ON M4L 1E5",2017-05-10 21:21:00,43.6662,-79.31721999999999,2017-06-10 00:22:00,BNYB154,"255 Logan Ave, Toronto, ON M4M 2N2",2017-06-10 00:32:00,43.66098,-79.34258,2017-06-10 07:32:00
163,BNYB154,"255 Logan Ave, Toronto, ON M4M 2N2",2017-06-10 00:32:00,43.66098,-79.34258,2017-06-10 07:32:00,BNYB154,"41 Bingham Ave, Toronto, ON M4E 3R1",2017-06-10 08:12:00,43.68019,-79.28473000000001,2017-06-10 09:02:00
164,BNYB154,"41 Bingham Ave, Toronto, ON M4E 3R1",2017-06-10 08:12:00,43.68019,-79.28473000000001,2017-06-10 09:02:00,BNYB154,"39-41 Chester Ave, Toronto, ON M4K 2Z8",2017-06-10 09:27:00,43.6786,-79.35233000000001,2017-06-10 10:38:00
165,BNYB154,"39-41 Chester Ave, Toronto, ON M4K 2Z8",2017-06-10 09:27:00,43.6786,-79.35233000000001,2017-06-10 10:38:00,BNYB154,"38 Lount St, Toronto, ON M4J 5A2",2017-06-10 11:03:00,43.67644,-79.32873000000001,2017-06-10 12:40:00
166,BNYB154,"38 Lount St, Toronto, ON M4J 5A2",2017-06-10 11:03:00,43.67644,-79.32873000000001,2017-06-10 12:40:00,BNYB154,"111 Broadview Ave, Toronto, ON M4M 1H1",2017-06-10 13:05:00,43.65935,-79.34988,2017-06-10 14:00:00
167,BNYB154,"111 Broadview Ave, Toronto, ON M4M 1H1",2017-06-10 13:05:00,43.65935,-79.34988,2017-06-10 14:00:00,BNYB154,"49 Torbrick Rd, Toronto, ON M4J 5A2",2017-06-10 14:51:00,43.67634,-79.32875,2017-06-10 17:07:00
169,BNYB155,"56 Euston Ave, Toronto, ON M4J 3N3",2017-05-10 21:21:00,43.68,-79.33764000000001,2017-05-10 22:41:00,BNYB155,"1145 Danforth Ave, Toronto, ON M4J 1M5",2017-05-10 22:47:00,43.6811,-79.33371,2017-06-10 07:32:00
170,BNYB155,"1145 Danforth Ave, Toronto, ON M4J 1M5",2017-05-10 22:47:00,43.6811,-79.33371,2017-06-10 07:32:00,BNYB155,"183 Parkmount Rd, Toronto, ON M4J 4V5",2017-06-10 07:42:00,43.68155,-79.32562,2017-06-10 09:17:00
171,BNYB155,"183 Parkmount Rd, Toronto, ON M4J 4V5",2017-06-10 07:42:00,43.68155,-79.32562,2017-06-10 09:17:00,BNYB155,"1595 Dundas St E, Toronto, ON M4L 1L1",2017-06-10 10:28:00,43.66731,-79.329,2017-06-10 10:33:00
172,BNYB155,"1595 Dundas St E, Toronto, ON M4L 1L1",2017-06-10 10:28:00,43.66731,-79.329,2017-06-10 10:33:00,BNYB155,"30 Glen Stewart Crescent, Toronto, ON M4E 1P5",2017-06-10 14:00:00,43.67825,-79.29991,2017-06-10 15:11:00
173,BNYB155,"30 Glen Stewart Crescent, Toronto, ON M4E 1P5",2017-06-10 14:00:00,43.67825,-79.29991,2017-06-10 15:11:00,BNYB155,"34 Boulton Ave, Toronto, ON M4M 2J5",2017-06-10 15:41:00,43.660579999999996,-79.34719,2017-06-10 16:07:00
174,BNYB155,"34 Boulton Ave, Toronto, ON M4M 2J5",2017-06-10 15:41:00,43.660579999999996,-79.34719,2017-06-10 16:07:00,BNYB155,"15-17 Alton Ave, Toronto, ON M4L 2M3",2017-06-10 16:47:00,43.66447,-79.32813,2017-06-10 17:07:00
176,BNYB158,"1 Ripley Ave, Toronto, ON M6S 3P2",2017-05-10 21:21:00,43.63686,-79.47483000000001,2017-05-10 21:47:00,BNYB158,"82 Roncesvalles Ave, Toronto, ON M6R 2K7",2017-05-10 21:57:00,43.64177,-79.44738000000001,2017-06-10 00:47:00
177,BNYB158,"82 Roncesvalles Ave, Toronto, ON M6R 2K7",2017-05-10 21:57:00,43.64177,-79.44738000000001,2017-06-10 00:47:00,BNYB158,CVPA-134 Sterling Rd (on street only),2017-06-10 01:02:00,43.654379999999996,-79.44479,2017-06-10 17:07:00
179,BNYB159,Targetpark-539 King St W (1 Spot),2017-05-10 21:21:00,43.644459999999995,-79.39813000000001,2017-05-10 23:02:00,BNYB159,"158 Elmer Ave, Toronto, ON M4L 3S1",2017-05-10 23:47:00,43.67532,-79.30577,2017-06-10 08:22:00
180,BNYB159,"158 Elmer Ave, Toronto, ON M4L 3S1",2017-05-10 23:47:00,43.67532,-79.30577,2017-06-10 08:22:00,BNYB159,Green P-121 St Patrick St(No Double Parking),2017-06-10 09:02:00,43.653690000000005,-79.38936,2017-06-10 09:12:00
181,BNYB159,Green P-121 St Patrick St(No Double Parking),2017-06-10 09:02:00,43.653690000000005,-79.38936,2017-06-10 09:12:00,BNYB159,"304 Kenilworth Ave, Toronto, ON M4L 3S8",2017-06-10 09:37:00,43.67511,-79.30433000000001,2017-06-10 14:10:00
182,BNYB159,"304 Kenilworth Ave, Toronto, ON M4L 3S8",2017-06-10 09:37:00,43.67511,-79.30433000000001,2017-06-10 14:10:00,BNYB159,"88 Bellefair Ave, Toronto, ON M4L 3T8",2017-06-10 16:17:00,43.67335,-79.30124,2017-06-10 16:47:00
184,BNYB160,Green P-15 Wellesley St. e(No Double Parking),2017-05-10 22:07:00,43.664840000000005,-79.38359,2017-05-10 22:52:00,BNYB160,"93 Hounslow Heath Rd, Toronto, ON M6N 1G7",2017-05-10 23:32:00,43.673629999999996,-79.45984,2017-06-10 07:42:00
185,BNYB160,"93 Hounslow Heath Rd, Toronto, ON M6N 1G7",2017-05-10 23:32:00,43.673629999999996,-79.45984,2017-06-10 07:42:00,BNYB160,"700 St Clair Ave W, Toronto, ON M6C 1B3",2017-06-10 08:52:00,43.68179,-79.42642,2017-06-10 12:24:00
186,BNYB160,"700 St Clair Ave W, Toronto, ON M6C 1B3",2017-06-10 08:52:00,43.68179,-79.42642,2017-06-10 12:24:00,BNYB160,"111 Sumach St, Toronto, ON M5A",2017-06-10 13:00:00,43.657920000000004,-79.35934,2017-06-10 13:55:00
187,BNYB160,"111 Sumach St, Toronto, ON M5A",2017-06-10 13:00:00,43.657920000000004,-79.35934,2017-06-10 13:55:00,BNYB160,"203 Douglas Dr, Toronto, ON M4W 2B8",2017-06-10 14:25:00,43.68537,-79.37293000000001,2017-06-10 17:07:00
189,BNYB163,Starlight -155 Wellesley St E (rsvd spaces only),2017-05-10 21:21:00,43.66604,-79.37546999999999,2017-05-10 21:57:00,BNYB163,"27-29 Bater Ave, East York, ON M4K 2C5",2017-05-10 23:42:00,43.68674,-79.35418,2017-06-10 00:02:00
190,BNYB163,"27-29 Bater Ave, East York, ON M4K 2C5",2017-05-10 23:42:00,43.68674,-79.35418,2017-06-10 00:02:00,BNYB163,"138 Annette St, Toronto, ON M6P 1P2",2017-06-10 00:32:00,43.663709999999995,-79.46581,2017-06-10 10:28:00
191,BNYB163,"138 Annette St, Toronto, ON M6P 1P2",2017-06-10 00:32:00,43.663709999999995,-79.46581,2017-06-10 10:28:00,BNYB163,"969A Eglinton Ave W, York, ON M6C 2C4",2017-06-10 11:19:00,43.700140000000005,-79.42947,2017-06-10 17:07:00
193,BNYB167,"279 Winona Dr, York, ON M6C 3S8",2017-05-10 21:21:00,43.68399,-79.43354000000001,2017-05-10 21:37:00,BNYB167,Targetpark-539 King St W (1 Spot),2017-05-10 22:38:00,43.644459999999995,-79.39813000000001,2017-05-10 23:07:00
194,BNYB167,Targetpark-539 King St W (1 Spot),2017-05-10 22:38:00,43.644459999999995,-79.39813000000001,2017-05-10 23:07:00,BNYB167,"114 Westmoreland Ave, Toronto, ON M6H 2Z7",2017-05-10 23:42:00,43.66388,-79.43167,2017-06-10 11:29:00
196,BNYB169,"23-25 Wilson Park Rd, Toronto, ON M6K 3B6",2017-05-10 21:21:00,43.637609999999995,-79.44179,2017-05-10 22:13:00,BNYB169,"1521-1531 Queen St W, Toronto, ON M6R 1A5",2017-05-10 22:23:00,43.63955,-79.44195,2017-06-10 07:27:00
197,BNYB169,"1521-1531 Queen St W, Toronto, ON M6R 1A5",2017-05-10 22:23:00,43.63955,-79.44195,2017-06-10 07:27:00,BNYB169,"48-52 Sorauren Ave, Toronto, ON M6R 2C7",2017-06-10 07:37:00,43.641220000000004,-79.44155,2017-06-10 07:47:00
198,BNYB169,"48-52 Sorauren Ave, Toronto, ON M6R 2C7",2017-06-10 07:37:00,43.641220000000004,-79.44155,2017-06-10 07:47:00,BNYB169,"26 Duncan St, Toronto, ON M5V 2B8",2017-06-10 08:17:00,43.64855,-79.3889,2017-06-10 11:03:00
199,BNYB169,"26 Duncan St, Toronto, ON M5V 2B8",2017-06-10 08:17:00,43.64855,-79.3889,2017-06-10 11:03:00,BNYB169,On street-18 Emily St(extra parking in garage),2017-06-10 15:26:00,43.64659,-79.38511,2017-06-10 16:22:00
200,BNYB169,On street-18 Emily St(extra parking in garage),2017-06-10 15:26:00,43.64659,-79.38511,2017-06-10 16:22:00,BNYB169,TargetPark-88 Isabella St (no double parking),2017-06-10 16:52:00,43.66878,-79.38136,2017-06-10 16:52:00
202,BNYB171,"161 Belsize Dr, Toronto, ON M4S 1L9",2017-05-10 21:21:00,43.70218,-79.38902,2017-05-10 21:31:00,BNYB171,"208 Robina Ave, York, ON M6C 3Z1",2017-05-10 23:17:00,43.68675,-79.43791999999999,2017-06-10 15:21:00
203,BNYB171,"208 Robina Ave, York, ON M6C 3Z1",2017-05-10 23:17:00,43.68675,-79.43791999999999,2017-06-10 15:21:00,BNYB171,"400 Keele St, Toronto, ON M6P 2K8",2017-06-10 15:57:00,43.66616,-79.46525,2017-06-10 17:07:00
205,BNYB174,"102 Roosevelt Rd, East York, ON M4J 4T9",2017-05-10 21:21:00,43.692370000000004,-79.33074,2017-06-10 09:32:00,BNYB174,"75-77 Lesmount Ave, East York, ON M4J 3V8",2017-06-10 09:53:00,43.693670000000004,-79.3415,2017-06-10 11:19:00
206,BNYB174,"75-77 Lesmount Ave, East York, ON M4J 3V8",2017-06-10 09:53:00,43.693670000000004,-79.3415,2017-06-10 11:19:00,BNYB174,"40 Saulter St, Toronto, ON M4M 2H7",2017-06-10 12:45:00,43.65788,-79.34684,2017-06-10 14:00:00
207,BNYB174,"40 Saulter St, Toronto, ON M4M 2H7",2017-06-10 12:45:00,43.65788,-79.34684,2017-06-10 14:00:00,BNYB174,"171 E Liberty St, Toronto, ON M6K 3P6",2017-06-10 14:36:00,43.63858,-79.41927,2017-06-10 15:36:00
208,BNYB174,"171 E Liberty St, Toronto, ON M6K 3P6",2017-06-10 14:36:00,43.63858,-79.41927,2017-06-10 15:36:00,BNYB174,"18 Ritchie Ave, Toronto, ON M6R 2J7",2017-06-10 16:12:00,43.65249,-79.45061,2017-06-10 17:07:00
210,BNYB176,"112-116 Ferris Rd, East York, ON M4B 1G4",2017-05-10 21:21:00,43.7025,-79.30533,2017-06-10 10:23:00,BNYB176,"1 Chapman Ave, Toronto, ON M4B",2017-06-10 10:28:00,43.69997,-79.30261999999999,2017-06-10 17:07:00
212,BNYB178,"1569-1571 Dundas St E, Toronto, ON M4L 1K9",2017-05-10 21:21:00,43.6671,-79.32992,2017-06-10 10:28:00,BNYB178,"45 Benlamond Ave, Toronto, ON M4E 1Y8",2017-06-10 11:03:00,43.68122,-79.30174,2017-06-10 17:07:00
215,BNYB184,Green P-15 Wellesley St. e(No Double Parking),2017-05-10 21:31:00,43.664840000000005,-79.38359,2017-06-10 08:17:00,BNYB184,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 10:13:00,43.64955,-79.36169,2017-06-10 17:07:00
217,BNYB185,"129 Apricot Ln, Toronto, ON M4E 1J6",2017-05-10 21:21:00,43.67173,-79.29442,2017-05-10 22:52:00,BNYB185,"1834a Queen St E, Toronto, ON M4L 1G9",2017-05-10 23:02:00,43.66825,-79.30843,2017-06-10 07:22:00
218,BNYB185,"1834a Queen St E, Toronto, ON M4L 1G9",2017-05-10 23:02:00,43.66825,-79.30843,2017-06-10 07:22:00,BNYB185,"13 Lockwood Rd, Toronto, ON M4L 3M7",2017-06-10 07:27:00,43.668440000000004,-79.30934,2017-06-10 09:37:00
219,BNYB185,"13 Lockwood Rd, Toronto, ON M4L 3M7",2017-06-10 07:27:00,43.668440000000004,-79.30934,2017-06-10 09:37:00,BNYB185,Where I Park-480 Adelaide St W(3 rsvd spaces),2017-06-10 10:13:00,43.645990000000005,-79.39985,2017-06-10 12:24:00
220,BNYB185,Where I Park-480 Adelaide St W(3 rsvd spaces),2017-06-10 10:13:00,43.645990000000005,-79.39985,2017-06-10 12:24:00,BNYB185,"91 Salem Ave, Toronto, ON M6H 3C2",2017-06-10 12:50:00,43.663129999999995,-79.43264,2017-06-10 14:30:00
221,BNYB185,"91 Salem Ave, Toronto, ON M6H 3C2",2017-06-10 12:50:00,43.663129999999995,-79.43264,2017-06-10 14:30:00,BNYB185,"62 Shannon St, Toronto, ON M6J 2E7",2017-06-10 16:32:00,43.65299,-79.42488,2017-06-10 17:07:00
223,BNYB187,"160 Seaton St, Toronto, ON M5A 2T3",2017-05-10 21:42:00,43.65845,-79.36944,2017-06-10 08:22:00,BNYB187,"25 Oxley St, Toronto, ON M5V 2J5",2017-06-10 08:57:00,43.64629,-79.39456,2017-06-10 11:03:00
224,BNYB187,"25 Oxley St, Toronto, ON M5V 2J5",2017-06-10 08:57:00,43.64629,-79.39456,2017-06-10 11:03:00,BNYB187,"13 Leslie St, Toronto, ON M4M 3H9",2017-06-10 11:44:00,43.66004,-79.32824000000001,2017-06-10 12:29:00
225,BNYB187,"13 Leslie St, Toronto, ON M4M 3H9",2017-06-10 11:44:00,43.66004,-79.32824000000001,2017-06-10 12:29:00,BNYB187,"240 Gamble Ave, East York, ON M4J 2P3",2017-06-10 14:41:00,43.69149,-79.34362,2017-06-10 17:07:00
227,BNYB189,"103 Chelsea Ave, Toronto, ON M6P",2017-05-10 21:21:00,43.657709999999994,-79.45605,2017-05-10 21:31:00,BNYB189,"204 Quebec Ave, Toronto, ON M6P 2T8",2017-05-10 21:52:00,43.6585,-79.46921999999999,2017-06-10 17:07:00
229,BNYB191,"90 Lincoln Ave, Toronto, ON M6S 2A5",2017-05-10 21:21:00,43.659,-79.4809,2017-05-10 23:02:00,BNYB191,"725 Windermere Ave, Toronto, ON M6S 3M2",2017-05-10 23:42:00,43.658770000000004,-79.48365,2017-06-10 10:28:00
230,BNYB191,"725 Windermere Ave, Toronto, ON M6S 3M2",2017-05-10 23:42:00,43.658770000000004,-79.48365,2017-06-10 10:28:00,BNYB191,"518 Quebec Ave, Toronto, ON M6P 2V7",2017-06-10 11:39:00,43.66663,-79.47261,2017-06-10 17:07:00
232,BNYB192,TargetPark-88 Isabella St (no double parking),2017-05-10 21:21:00,43.66878,-79.38136,2017-06-10 09:02:00,BNYB192,"166 Lisgar St, Toronto, ON M6J 3G3",2017-06-10 09:53:00,43.64509,-79.42443,2017-06-10 10:58:00
233,BNYB192,"166 Lisgar St, Toronto, ON M6J 3G3",2017-06-10 09:53:00,43.64509,-79.42443,2017-06-10 10:58:00,BNYB192,"196 Coxwell Ave, Toronto, ON M4L 3B2",2017-06-10 11:39:00,43.671459999999996,-79.31872,2017-06-10 17:07:00
235,BNYB194,"136 Argyle St, Toronto, ON M6J 1N9",2017-05-10 21:31:00,43.64631,-79.42291,2017-05-10 21:37:00,BNYB194,"1212 Dundas St W, Toronto, ON M6J 3B1",2017-05-10 21:47:00,43.6494,-79.42299,2017-05-10 23:12:00
236,BNYB194,"1212 Dundas St W, Toronto, ON M6J 3B1",2017-05-10 21:47:00,43.6494,-79.42299,2017-05-10 23:12:00,BNYB194,"166 Rankin Crescent, Toronto, ON M6P 4H9",2017-05-10 23:27:00,43.66026,-79.44691,2017-06-10 15:26:00
237,BNYB194,"166 Rankin Crescent, Toronto, ON M6P 4H9",2017-05-10 23:27:00,43.66026,-79.44691,2017-06-10 15:26:00,BNYB194,Green P-121 St Patrick St(No Double Parking),2017-06-10 16:02:00,43.653690000000005,-79.38936,2017-06-10 17:07:00
239,BNYB200,"5 Avis Crescent, East York, ON M4B 1B8",2017-05-10 21:21:00,43.699659999999994,-79.30206,2017-06-10 10:13:00,BNYB200,"140 Alton Ave, Toronto, ON M4L 2M4",2017-06-10 10:48:00,43.667609999999996,-79.3296,2017-06-10 15:06:00
240,BNYB200,"140 Alton Ave, Toronto, ON M4L 2M4",2017-06-10 10:48:00,43.667609999999996,-79.3296,2017-06-10 15:06:00,BNYB200,"77-79 Highcroft Rd, Toronto, ON M4L 3G4",2017-06-10 15:21:00,43.67414,-79.31697,2017-06-10 15:36:00
241,BNYB200,"77-79 Highcroft Rd, Toronto, ON M4L 3G4",2017-06-10 15:21:00,43.67414,-79.31697,2017-06-10 15:36:00,BNYB200,"44 Glen Stewart Crescent, Toronto, ON M4E 1P5",2017-06-10 16:47:00,43.678059999999995,-79.29843000000001,2017-06-10 17:07:00
243,BNYB207,"62 Rivercourt Blvd, East York, ON M4J 3A4",2017-05-10 21:21:00,43.69618,-79.34931,2017-06-10 06:15:00,BNYB207,"2-8 Woodycrest Ave, Toronto, ON M4J 3A5",2017-06-10 07:07:00,43.67989,-79.34188,2017-06-10 08:17:00
244,BNYB207,"2-8 Woodycrest Ave, Toronto, ON M4J 3A5",2017-06-10 07:07:00,43.67989,-79.34188,2017-06-10 08:17:00,BNYB207,GreenP-1155 King st W(no double parking),2017-06-10 09:02:00,43.63778,-79.42401,2017-06-10 13:45:00
245,BNYB207,GreenP-1155 King st W(no double parking),2017-06-10 09:02:00,43.63778,-79.42401,2017-06-10 13:45:00,BNYB207,"171 E Liberty St, Toronto, ON M6K 3P6",2017-06-10 09:17:00,43.63858,-79.41925,2017-06-10 10:13:00
246,BNYB207,"171 E Liberty St, Toronto, ON M6K 3P6",2017-06-10 09:17:00,43.63858,-79.41925,2017-06-10 10:13:00,BNYB207,"59 Scollard St, Toronto, ON M5R 0A1",2017-06-10 14:36:00,43.67201,-79.38988,2017-06-10 17:07:00
248,BNYB208,"17 Beaconsfield Ave, Toronto, ON M6J 3J1",2017-05-10 21:21:00,43.64359,-79.425,2017-05-10 21:21:00,BNYB208,"840 Dupont St, Toronto, ON M6G",2017-05-10 21:47:00,43.67062,-79.42756,2017-06-10 10:08:00
249,BNYB208,"840 Dupont St, Toronto, ON M6G",2017-05-10 21:47:00,43.67062,-79.42756,2017-06-10 10:08:00,BNYB208,"940 Ossington Ave, Toronto, ON M6G 3V1",2017-06-10 12:45:00,43.66705,-79.4278,2017-06-10 13:50:00
250,BNYB208,"940 Ossington Ave, Toronto, ON M6G 3V1",2017-06-10 12:45:00,43.66705,-79.4278,2017-06-10 13:50:00,BNYB208,"860 Dupont St, Toronto, ON M6G 1Z8",2017-06-10 14:15:00,43.670559999999995,-79.4284,2017-06-10 17:07:00
252,BNYB217,"45-51 Bristol Ave, Toronto, ON M6H 3J8",2017-05-10 21:21:00,43.671040000000005,-79.43856,2017-06-10 07:37:00,BNYB217,"18 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 08:07:00,43.64472,-79.41945,2017-06-10 08:12:00
253,BNYB217,"18 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 08:07:00,43.64472,-79.41945,2017-06-10 08:12:00,BNYB217,"116 Ulster St, Toronto, ON M6G 1E5",2017-06-10 08:32:00,43.65965,-79.40995,2017-06-10 10:53:00
254,BNYB217,"116 Ulster St, Toronto, ON M6G 1E5",2017-06-10 08:32:00,43.65965,-79.40995,2017-06-10 10:53:00,BNYB217,"313 Bathurst St, Toronto, ON M5T 1J1",2017-06-10 11:29:00,43.65144,-79.40543000000001,2017-06-10 12:29:00
