FID,OID_,FID_,Lat,Long,Lat1,Long1,Shape_Leng,FID_1,VIN,Address,Date,DateD,DateH,Lat_1,Long_1,t2,t2D,t2H,VIN1,Address1,Date1,Date1D,Date1H,Lat1_1,Long1_1,t21,t21D,t21H
991,0,992,43.694760000000002,-79.321640000000002,43.678060000000002,-79.350870000000000,4146.896189910000400,992,BNYB184,"94 Virginia Ave, East York, ON M4C 2S9",10/17/2017 0:00,17,0,43.694760000000002,-79.321640000000002,10/17/2017 10:24,17,10,BNYB184,"24-48 Arundel Ave, Toronto, ON M4K 1P3",10/17/2017 11:09,17,11,43.678060000000002,-79.350870000000000,10/17/2017 18:38,17,18
992,0,993,43.678060000000002,-79.350870000000000,43.679540000000003,-79.349339999999998,284.434609448000000,993,BNYB184,"24-48 Arundel Ave, Toronto, ON M4K 1P3",10/17/2017 11:09,17,11,43.678060000000002,-79.350870000000000,10/17/2017 18:38,17,18,BNYB184,"947 Logan Ave, Toronto, ON M4K 3E3",10/17/2017 19:24,17,19,43.679540000000003,-79.349339999999998,10/17/2017 20:15,17,20
993,0,994,43.679540000000003,-79.349339999999998,43.656790000000001,-79.338380000000001,3707.586729229999900,994,BNYB184,"947 Logan Ave, Toronto, ON M4K 3E3",10/17/2017 19:24,17,19,43.679540000000003,-79.349339999999998,10/17/2017 20:15,17,20,BNYB184,"44 Carlaw Ave, Toronto, ON M4M 2R7",10/17/2017 20:45,17,20,43.656790000000001,-79.338380000000001,10/17/2017 22:52,17,22
994,0,995,43.656790000000001,-79.338380000000001,43.663510000000002,-79.328959999999995,1472.699467950000100,995,BNYB184,"44 Carlaw Ave, Toronto, ON M4M 2R7",10/17/2017 20:45,17,20,43.656790000000001,-79.338380000000001,10/17/2017 22:52,17,22,BNYB184,"1267-1275 Queen St E, Toronto, ON M4L 1C2",10/17/2017 23:02,17,23,43.663510000000002,-79.328959999999995,10/17/2017 23:57,17,23
995,0,996,43.683669999999999,-79.321809999999999,43.683039999999998,-79.318700000000007,359.529765568000020,996,BNYB185,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",10/17/2017 0:00,17,0,43.683669999999999,-79.321809999999999,10/17/2017 7:14,17,7,BNYB185,"126-128 Bastedo Ave, Toronto, ON M4C 3N1",10/17/2017 7:24,17,7,43.683039999999998,-79.318700000000007,10/17/2017 9:15,17,9
996,0,997,43.683039999999998,-79.318700000000007,43.667160000000003,-79.351969999999994,4437.384498329999600,997,BNYB185,"126-128 Bastedo Ave, Toronto, ON M4C 3N1",10/17/2017 7:24,17,7,43.683039999999998,-79.318700000000007,10/17/2017 9:15,17,9,BNYB185,"19 Victor Ave, Toronto, ON M4K 1A7",10/17/2017 9:58,17,9,43.667160000000003,-79.351969999999994,10/17/2017 10:24,17,10
997,0,998,43.667160000000003,-79.351969999999994,43.680669999999999,-79.318250000000006,4291.123531219999700,998,BNYB185,"19 Victor Ave, Toronto, ON M4K 1A7",10/17/2017 9:58,17,9,43.667160000000003,-79.351969999999994,10/17/2017 10:24,17,10,BNYB185,"160 Hanson St, Toronto, ON M4C 1A6",10/17/2017 10:44,17,10,43.680669999999999,-79.318250000000006,10/17/2017 10:44,17,10
998,0,999,43.680669999999999,-79.318250000000006,43.695590000000003,-79.370140000000006,6216.270806020000200,999,BNYB185,"160 Hanson St, Toronto, ON M4C 1A6",10/17/2017 10:44,17,10,43.680669999999999,-79.318250000000006,10/17/2017 10:44,17,10,BNYB185,"469-475 Heath St E, East York, ON M4G 1B7",10/17/2017 11:25,17,11,43.695590000000003,-79.370140000000006,10/17/2017 16:48,17,16
999,0,1000,43.695590000000003,-79.370140000000006,43.693069999999999,-79.423180000000002,5917.119496950000200,1000,BNYB185,"469-475 Heath St E, East York, ON M4G 1B7",10/17/2017 11:25,17,11,43.695590000000003,-79.370140000000006,10/17/2017 16:48,17,16,BNYB185,"2b Croydon Rd, York, ON M6C 1S7",10/17/2017 17:43,17,17,43.693069999999999,-79.423180000000002,10/17/2017 23:57,17,23
1000,0,1001,43.687530000000002,-79.290250000000000,43.671289999999999,-79.389330000000001,11309.253275800000000,1001,BNYB187,"59 Enroutes St, Toronto, ON M4E 0A6",10/17/2017 0:00,17,0,43.687530000000002,-79.290250000000000,10/17/2017 7:04,17,7,BNYB187,Green P-37 Yorkville Ave (garage),10/17/2017 7:45,17,7,43.671289999999999,-79.389330000000001,10/17/2017 19:44,17,19
1001,0,1002,43.671289999999999,-79.389330000000001,43.683850000000000,-79.402500000000003,2426.252120990000100,1002,BNYB187,Green P-37 Yorkville Ave (garage),10/17/2017 7:45,17,7,43.671289999999999,-79.389330000000001,10/17/2017 19:44,17,19,BNYB187,"185 Balmoral Ave, Toronto, ON M4V 1J8",10/17/2017 20:05,17,20,43.683850000000000,-79.402500000000003,10/17/2017 23:57,17,23
1002,0,1003,43.671599999999998,-79.348669999999998,43.709240000000001,-79.377870000000001,6644.154530750000000,1003,BNYB189,"83 Bain Ave, Toronto, ON M4K",10/17/2017 0:00,17,0,43.671599999999998,-79.348669999999998,10/17/2017 5:49,17,5,BNYB189,"24 Mann Ave, Toronto, ON M4S 2Y3",10/17/2017 6:29,17,6,43.709240000000001,-79.377870000000001,10/17/2017 8:45,17,8
1003,0,1004,43.709240000000001,-79.377870000000001,43.668779999999998,-79.381360000000001,6240.826589909999700,1004,BNYB189,"24 Mann Ave, Toronto, ON M4S 2Y3",10/17/2017 6:29,17,6,43.709240000000001,-79.377870000000001,10/17/2017 8:45,17,8,BNYB189,TargetPark-88 Isabella St (no double parking),10/17/2017 11:40,17,11,43.668779999999998,-79.381360000000001,10/17/2017 16:43,17,16
1004,0,1005,43.668779999999998,-79.381360000000001,43.652180000000001,-79.376170000000002,2618.840345269999900,1005,BNYB189,TargetPark-88 Isabella St (no double parking),10/17/2017 11:40,17,11,43.668779999999998,-79.381360000000001,10/17/2017 16:43,17,16,BNYB189,Impark-47 Richmond St E (dedicated spaces only),10/17/2017 17:38,17,17,43.652180000000001,-79.376170000000002,10/17/2017 18:13,17,18
1005,0,1006,43.652180000000001,-79.376170000000002,43.683729999999997,-79.321659999999994,7771.441574929999700,1006,BNYB189,Impark-47 Richmond St E (dedicated spaces only),10/17/2017 17:38,17,17,43.652180000000001,-79.376170000000002,10/17/2017 18:13,17,18,BNYB189,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",10/17/2017 18:54,17,18,43.683729999999997,-79.321659999999994,10/17/2017 23:57,17,23
1006,0,1007,43.668259999999997,-79.482110000000006,43.672229999999999,-79.466390000000004,1853.536143280000000,1007,BNYB191,"334 Ryding Ave, Toronto, ON M6N 1H5",10/17/2017 0:35,17,0,43.668259999999997,-79.482110000000006,10/17/2017 7:45,17,7,BNYB191,"182 Mulock Ave, Toronto, ON M6N 3C8",10/17/2017 8:05,17,8,43.672229999999999,-79.466390000000004,10/17/2017 14:42,17,14
1007,0,1008,43.672229999999999,-79.466390000000004,43.667510000000000,-79.491150000000005,2850.383526189999900,1008,BNYB191,"182 Mulock Ave, Toronto, ON M6N 3C8",10/17/2017 8:05,17,8,43.672229999999999,-79.466390000000004,10/17/2017 14:42,17,14,BNYB191,"2 French Ave, York, ON M6N 4A5",10/17/2017 15:17,17,15,43.667510000000000,-79.491150000000005,10/17/2017 16:48,17,16
1008,0,1009,43.667510000000000,-79.491150000000005,43.654290000000003,-79.462860000000006,3749.100003860000000,1009,BNYB191,"2 French Ave, York, ON M6N 4A5",10/17/2017 15:17,17,15,43.667510000000000,-79.491150000000005,10/17/2017 16:48,17,16,BNYB191,"1822 Bloor St W, Toronto, ON M6P 3K6",10/17/2017 18:43,17,18,43.654290000000003,-79.462860000000006,10/17/2017 23:57,17,23
1009,0,1010,43.636910000000000,-79.409719999999993,43.668990000000001,-79.300579999999997,13113.697063000000000,1010,BNYB192,Green P-800 Fleet St(No Double Parking),10/17/2017 0:00,17,0,43.636910000000000,-79.409719999999993,10/17/2017 18:08,17,18,BNYB192,"86 A Waverley Rd, Toronto, ON M4L 3T1",10/17/2017 18:33,17,18,43.668990000000001,-79.300579999999997,10/17/2017 21:46,17,21
1010,0,1011,43.668990000000001,-79.300579999999997,43.668469999999999,-79.307509999999994,775.583697299000050,1011,BNYB192,"86 A Waverley Rd, Toronto, ON M4L 3T1",10/17/2017 18:33,17,18,43.668990000000001,-79.300579999999997,10/17/2017 21:46,17,21,BNYB192,"1852 A Queen St E, Toronto, ON M4L 1H1",10/17/2017 21:56,17,21,43.668469999999999,-79.307509999999994,10/17/2017 23:57,17,23
1011,0,1012,43.695970000000003,-79.399289999999993,43.646590000000003,-79.385109999999997,7761.892455389999700,1012,BNYB194,"Kay Gardner Beltline Trail, Toronto, ON M4V",10/17/2017 0:00,17,0,43.695970000000003,-79.399289999999993,10/17/2017 5:03,17,5,BNYB194,On street-18 Emily St(extra parking in garage),10/17/2017 5:18,17,5,43.646590000000003,-79.385109999999997,10/17/2017 11:35,17,11
1012,0,1013,43.646590000000003,-79.385109999999997,43.639119999999998,-79.415530000000004,3575.994096030000000,1013,BNYB194,On street-18 Emily St(extra parking in garage),10/17/2017 5:18,17,5,43.646590000000003,-79.385109999999997,10/17/2017 11:35,17,11,BNYB194,"50 Lynn Williams St, Toronto, ON M6K 3R7",10/17/2017 11:50,17,11,43.639119999999998,-79.415530000000004,10/17/2017 17:03,17,17
1013,0,1014,43.639119999999998,-79.415530000000004,43.634760000000000,-79.434619999999995,2228.395831379999900,1014,BNYB194,"50 Lynn Williams St, Toronto, ON M6K 3R7",10/17/2017 11:50,17,11,43.639119999999998,-79.415530000000004,10/17/2017 17:03,17,17,BNYB194,"87 Jameson Ave, Toronto, ON M6K 2W8",10/17/2017 17:18,17,17,43.634760000000000,-79.434619999999995,10/17/2017 21:36,17,21
1014,0,1015,43.634760000000000,-79.434619999999995,43.637860000000003,-79.434899999999999,477.836644234999990,1015,BNYB194,"87 Jameson Ave, Toronto, ON M6K 2W8",10/17/2017 17:18,17,17,43.634760000000000,-79.434619999999995,10/17/2017 21:36,17,21,BNYB194,"126 Close Ave, Toronto, ON M6K 2V5",10/17/2017 23:37,17,23,43.637860000000003,-79.434899999999999,10/17/2017 23:57,17,23
1015,0,1016,43.668689999999998,-79.306410000000000,43.669910000000002,-79.307519999999997,224.766434459000010,1016,BNYB200,"1872 Queen St E, Toronto, ON M4L 1H2",10/17/2017 0:00,17,0,43.668689999999998,-79.306410000000000,10/17/2017 6:49,17,6,BNYB200,"40 Rainsford Rd, Toronto, ON M4L 3N4",10/17/2017 6:59,17,6,43.669910000000002,-79.307519999999997,10/17/2017 9:53,17,9
1016,0,1017,43.669910000000002,-79.307519999999997,43.655999999999999,-79.379930000000002,8340.003321250000200,1017,BNYB200,"40 Rainsford Rd, Toronto, ON M4L 3N4",10/17/2017 6:59,17,6,43.669910000000002,-79.307519999999997,10/17/2017 9:53,17,9,BNYB200,Green P-25 Dundas St E(no double parking),10/17/2017 10:24,17,10,43.655999999999999,-79.379930000000002,10/17/2017 20:05,17,20
1017,0,1018,43.655999999999999,-79.379930000000002,43.641640000000002,-79.399159999999995,3076.213014999999800,1018,BNYB200,Green P-25 Dundas St E(no double parking),10/17/2017 10:24,17,10,43.655999999999999,-79.379930000000002,10/17/2017 20:05,17,20,BNYB200,Green P-10 Portland St(No Double Parking),10/17/2017 20:56,17,20,43.641640000000002,-79.399159999999995,10/17/2017 22:21,17,22
1018,0,1019,43.641640000000002,-79.399159999999995,43.674880000000002,-79.322209999999998,9976.776975319999100,1019,BNYB200,Green P-10 Portland St(No Double Parking),10/17/2017 20:56,17,20,43.641640000000002,-79.399159999999995,10/17/2017 22:21,17,22,BNYB200,"681 Craven Rd, Toronto, ON M4L 2Z7",10/17/2017 22:47,17,22,43.674880000000002,-79.322209999999998,10/17/2017 23:57,17,23
1019,0,1020,43.691780000000001,-79.320830000000001,43.681089999999998,-79.328969999999998,1878.613333920000100,1020,BNYB207,"202 Glebemount Ave, East York, ON M4C 3T1",10/17/2017 0:00,17,0,43.691780000000001,-79.320830000000001,10/17/2017 9:05,17,9,BNYB207,"130 Lamb Ave, Toronto, ON M4J 4M6",10/17/2017 9:25,17,9,43.681089999999998,-79.328969999999998,10/17/2017 12:46,17,12
1020,0,1021,43.681089999999998,-79.328969999999998,43.682929999999999,-79.329589999999996,291.518575807999980,1021,BNYB207,"130 Lamb Ave, Toronto, ON M4J 4M6",10/17/2017 9:25,17,9,43.681089999999998,-79.328969999999998,10/17/2017 12:46,17,12,BNYB207,"235 Strathmore Blvd, Toronto, ON M4J 1P7",10/17/2017 15:12,17,15,43.682929999999999,-79.329589999999996,10/17/2017 16:28,17,16
1021,0,1022,43.682929999999999,-79.329589999999996,43.666899999999998,-79.321969999999993,2608.949418839999900,1022,BNYB207,"235 Strathmore Blvd, Toronto, ON M4J 1P7",10/17/2017 15:12,17,15,43.682929999999999,-79.329589999999996,10/17/2017 16:28,17,16,BNYB207,"100 Woodfield Rd, Toronto, ON M4L 2W6",10/17/2017 17:13,17,17,43.666899999999998,-79.321969999999993,10/17/2017 17:58,17,17
1022,0,1023,43.666899999999998,-79.321969999999993,43.655999999999999,-79.379930000000002,6666.521250240000000,1023,BNYB207,"100 Woodfield Rd, Toronto, ON M4L 2W6",10/17/2017 17:13,17,17,43.666899999999998,-79.321969999999993,10/17/2017 17:58,17,17,BNYB207,Green P-25 Dundas St E(no double parking),10/17/2017 19:09,17,19,43.655999999999999,-79.379930000000002,10/17/2017 19:09,17,19
1023,0,1024,43.655999999999999,-79.379930000000002,43.659529999999997,-79.350530000000006,3317.557652309999900,1024,BNYB207,Green P-25 Dundas St E(no double parking),10/17/2017 19:09,17,19,43.655999999999999,-79.379930000000002,10/17/2017 19:09,17,19,BNYB207,"Thompson St, Toronto, ON M4M",10/17/2017 20:20,17,20,43.659529999999997,-79.350530000000006,10/17/2017 21:11,17,21
1024,0,1025,43.659529999999997,-79.350530000000006,43.643329999999999,-79.440460000000002,10316.558478100000000,1025,BNYB207,"Thompson St, Toronto, ON M4M",10/17/2017 20:20,17,20,43.659529999999997,-79.350530000000006,10/17/2017 21:11,17,21,BNYB207,"28 Pearson Ave, Toronto, ON M6R 1G1",10/17/2017 22:36,17,22,43.643329999999999,-79.440460000000002,10/17/2017 23:12,17,23
1025,0,1026,43.643329999999999,-79.440460000000002,43.640219999999999,-79.438640000000007,519.532954535000040,1026,BNYB207,"28 Pearson Ave, Toronto, ON M6R 1G1",10/17/2017 22:36,17,22,43.643329999999999,-79.440460000000002,10/17/2017 23:12,17,23,BNYB207,"1516 Queen St W, Toronto, ON M6R 1A4",10/17/2017 23:17,17,23,43.640219999999999,-79.438640000000007,10/17/2017 23:57,17,23
1026,0,1027,43.664029999999997,-79.326719999999995,43.664830000000002,-79.326549999999997,124.553725039000000,1027,BNYB208,"1333 Queen St E, Toronto, ON M4L 1C6",10/17/2017 0:00,17,0,43.664029999999997,-79.326719999999995,10/17/2017 7:40,17,7,BNYB208,"24 Hiltz Ave, Toronto, ON M4L 2N5",10/17/2017 7:45,17,7,43.664830000000002,-79.326549999999997,10/17/2017 8:05,17,8
1027,0,1028,43.664830000000002,-79.326549999999997,43.669849999999997,-79.296970000000002,3382.240120959999800,1028,BNYB208,"24 Hiltz Ave, Toronto, ON M4L 2N5",10/17/2017 7:45,17,7,43.664830000000002,-79.326549999999997,10/17/2017 8:05,17,8,BNYB208,"86 Leuty Ave, Toronto, ON M4E 2R4",10/17/2017 8:25,17,8,43.669849999999997,-79.296970000000002,10/17/2017 9:15,17,9
1028,0,1029,43.669849999999997,-79.296970000000002,43.644559999999998,-79.369709999999998,8983.850625479999500,1029,BNYB208,"86 Leuty Ave, Toronto, ON M4E 2R4",10/17/2017 8:25,17,8,43.669849999999997,-79.296970000000002,10/17/2017 9:15,17,9,BNYB208,Targetpark-Loblaws Queens Quay E(enter off Jarvis),10/17/2017 9:58,17,9,43.644559999999998,-79.369709999999998,10/17/2017 12:00,17,12
1029,0,1030,43.644559999999998,-79.369709999999998,43.647030000000001,-79.373300000000000,551.445601097000010,1030,BNYB208,Targetpark-Loblaws Queens Quay E(enter off Jarvis),10/17/2017 9:58,17,9,43.644559999999998,-79.369709999999998,10/17/2017 12:00,17,12,BNYB208,Unit Park-73 The Esplanade(surface lot),10/17/2017 12:11,17,12,43.647030000000001,-79.373300000000000,10/17/2017 13:06,17,13
1030,0,1031,43.647030000000001,-79.373300000000000,43.662730000000003,-79.328900000000004,5501.299267960000200,1031,BNYB208,Unit Park-73 The Esplanade(surface lot),10/17/2017 12:11,17,12,43.647030000000001,-79.373300000000000,10/17/2017 13:06,17,13,BNYB208,"17 Brick Ct, Toronto, ON M4L 3X7",10/17/2017 13:31,17,13,43.662730000000003,-79.328900000000004,10/17/2017 15:07,17,15
1031,0,1032,43.662730000000003,-79.328900000000004,43.671650000000000,-79.303039999999996,3189.260672500000100,1032,BNYB208,"17 Brick Ct, Toronto, ON M4L 3X7",10/17/2017 13:31,17,13,43.662730000000003,-79.328900000000004,10/17/2017 15:07,17,15,BNYB208,"181 Kenilworth Ave, Toronto, ON M4L 3S7",10/17/2017 15:47,17,15,43.671650000000000,-79.303039999999996,10/17/2017 16:33,17,16
1032,0,1033,43.671650000000000,-79.303039999999996,43.670479999999998,-79.300010000000000,382.352379290999980,1033,BNYB208,"181 Kenilworth Ave, Toronto, ON M4L 3S7",10/17/2017 15:47,17,15,43.671650000000000,-79.303039999999996,10/17/2017 16:33,17,16,BNYB208,"2 Bellefair Ave, Toronto, ON M4L 3T8",10/17/2017 19:04,17,19,43.670479999999998,-79.300010000000000,10/17/2017 22:01,17,22
1033,0,1034,43.670479999999998,-79.300010000000000,43.668190000000003,-79.308610000000002,1020.155633440000000,1034,BNYB208,"2 Bellefair Ave, Toronto, ON M4L 3T8",10/17/2017 19:04,17,19,43.670479999999998,-79.300010000000000,10/17/2017 22:01,17,22,BNYB208,"1828 Queen St E, Toronto, ON M4L 1G9",10/17/2017 22:06,17,22,43.668190000000003,-79.308610000000002,10/17/2017 23:07,17,23
1034,0,1035,43.668190000000003,-79.308610000000002,43.668799999999997,-79.306520000000006,250.883077125000000,1035,BNYB208,"1828 Queen St E, Toronto, ON M4L 1G9",10/17/2017 22:06,17,22,43.668190000000003,-79.308610000000002,10/17/2017 23:07,17,23,BNYB208,"7 Rainsford Rd, Toronto, ON M4L 3N5",10/17/2017 23:22,17,23,43.668799999999997,-79.306520000000006,10/17/2017 23:57,17,23
1035,0,1036,43.685029999999998,-79.321410000000000,43.649549999999998,-79.361689999999996,7065.291163529999700,1036,BNYB217,"34 Woodington Ave, Toronto, ON M4C 3J3",10/17/2017 7:50,17,7,43.685029999999998,-79.321410000000000,10/17/2017 7:50,17,7,BNYB217,"Green P-31 Parliament St(surface lot, not garage)",10/17/2017 8:50,17,8,43.649549999999998,-79.361689999999996,10/17/2017 8:50,17,8
1036,0,1037,43.649549999999998,-79.361689999999996,43.650149999999996,-79.362930000000006,166.056659317000000,1037,BNYB217,"Green P-31 Parliament St(surface lot, not garage)",10/17/2017 8:50,17,8,43.649549999999998,-79.361689999999996,10/17/2017 8:50,17,8,BNYB217,"3 Berkeley St, Toronto, ON M5A 4J5",10/17/2017 10:09,17,10,43.650149999999996,-79.362930000000006,10/17/2017 18:33,17,18
1037,0,1038,43.650149999999996,-79.362930000000006,43.661430000000003,-79.356729999999999,1867.765423820000000,1038,BNYB217,"3 Berkeley St, Toronto, ON M5A 4J5",10/17/2017 10:09,17,10,43.650149999999996,-79.362930000000006,10/17/2017 18:33,17,18,BNYB217,Mercedes Benz Downtown (4 Spaces at front),10/17/2017 19:24,17,19,43.661430000000003,-79.356729999999999,10/17/2017 20:05,17,20
1038,0,1039,43.661430000000003,-79.356729999999999,43.657890000000002,-79.343500000000006,1570.261063660000000,1039,BNYB217,Mercedes Benz Downtown (4 Spaces at front),10/17/2017 19:24,17,19,43.661430000000003,-79.356729999999999,10/17/2017 20:05,17,20,BNYB217,"17 Empire Ave, Toronto, ON M4M 2L3",10/17/2017 20:40,17,20,43.657890000000002,-79.343500000000006,10/17/2017 21:16,17,21
1039,0,1040,43.657890000000002,-79.343500000000006,43.653149999999997,-79.368660000000006,2894.193689249999800,1040,BNYB217,"17 Empire Ave, Toronto, ON M4M 2L3",10/17/2017 20:40,17,20,43.657890000000002,-79.343500000000006,10/17/2017 21:16,17,21,BNYB217,Green P-323 Richmond St E(no double parking),10/17/2017 21:41,17,21,43.653149999999997,-79.368660000000006,10/17/2017 23:22,17,23
1040,0,1041,43.641109999999998,-79.391610000000000,43.658079999999998,-79.438800000000001,5866.167097280000200,1041,BNYB242,"Impark-65 Navy Wharf(underground garage, 5 spaces)",10/17/2017 0:00,17,0,43.641109999999998,-79.391610000000000,10/17/2017 17:53,17,17,BNYB242,"588 Brock Ave, Toronto, ON M6H 3N3",10/17/2017 18:49,17,18,43.658079999999998,-79.438800000000001,10/17/2017 18:49,17,18
1041,0,1042,43.658079999999998,-79.438800000000001,43.657409999999999,-79.443730000000002,558.403816577000040,1042,BNYB242,"588 Brock Ave, Toronto, ON M6H 3N3",10/17/2017 18:49,17,18,43.658079999999998,-79.438800000000001,10/17/2017 18:49,17,18,BNYB242,"300-312 St Helens Ave, Toronto, ON M6H 1P3",10/17/2017 20:35,17,20,43.657409999999999,-79.443730000000002,10/17/2017 23:57,17,23
1042,0,1043,43.657269999999997,-79.352720000000005,43.661380000000001,-79.357659999999996,838.066205771999990,1043,BNYB251,"79 E Don Roadway, Toronto, ON M4M 2A5",10/17/2017 0:00,17,0,43.657269999999997,-79.352720000000005,10/17/2017 7:04,17,7,BNYB251,"747 Dundas St E, Toronto, ON M5A",10/17/2017 13:11,17,13,43.661380000000001,-79.357659999999996,10/17/2017 14:27,17,14
1043,0,1044,43.661380000000001,-79.357659999999996,43.661430000000003,-79.356729999999999,103.812625039000000,1044,BNYB251,"747 Dundas St E, Toronto, ON M5A",10/17/2017 13:11,17,13,43.661380000000001,-79.357659999999996,10/17/2017 14:27,17,14,BNYB251,Mercedes Benz Downtown (4 Spaces at front),10/17/2017 14:37,17,14,43.661430000000003,-79.356729999999999,10/17/2017 19:19,17,19
1044,0,1045,43.661430000000003,-79.356729999999999,43.664070000000002,-79.326499999999996,3389.620324829999800,1045,BNYB251,Mercedes Benz Downtown (4 Spaces at front),10/17/2017 14:37,17,14,43.661430000000003,-79.356729999999999,10/17/2017 19:19,17,19,BNYB251,"1339 Queen St E, Toronto, ON M4L 1C6",10/17/2017 19:44,17,19,43.664070000000002,-79.326499999999996,10/17/2017 19:55,17,19
1045,0,1046,43.664070000000002,-79.326499999999996,43.688929999999999,-79.297719999999998,4990.496656090000200,1046,BNYB251,"1339 Queen St E, Toronto, ON M4L 1C6",10/17/2017 19:44,17,19,43.664070000000002,-79.326499999999996,10/17/2017 19:55,17,19,BNYB251,"1749 Guest Ave, Toronto, ON M4C",10/17/2017 20:15,17,20,43.688929999999999,-79.297719999999998,10/17/2017 21:21,17,21
1046,0,1047,43.688929999999999,-79.297719999999998,43.663370000000000,-79.329689999999999,5304.948022069999800,1047,BNYB251,"1749 Guest Ave, Toronto, ON M4C",10/17/2017 20:15,17,20,43.688929999999999,-79.297719999999998,10/17/2017 21:21,17,21,BNYB251,"1236-1238 Queen St E, Toronto, ON M4L 1C3",10/17/2017 21:41,17,21,43.663370000000000,-79.329689999999999,10/17/2017 22:21,17,22
